target,ids,date,flag,user,text,weekday
4,2053405599,2009-06-06 04:26:22-07:00,NO_QUERY,jokela,@user I did not know that about you &amp; Johnny Depp. If someone pinches you does he say ouch?,Saturday
4,2062079422,2009-06-06 22:17:07-07:00,NO_QUERY,kiarapop,back to maths. i wish i could stab it. but at least i have another red bull,Saturday
0,1970100208,2009-05-30 02:27:18-07:00,NO_QUERY,Lizzie169,has just got up.. reallly don't want to go back to school on mondayy!,Saturday
0,2261677517,2009-06-20 21:10:06-07:00,NO_QUERY,monicaaxl3,feeling like shit,Saturday
4,2056484803,2009-06-06 11:13:45-07:00,NO_QUERY,mandyhale23,@user OMG! I just saw an article that says Charlie is still alive and is coming back on Lost!!! Yay!,Saturday
0,2258596209,2009-06-20 16:10:58-07:00,NO_QUERY,raiannasz,"@user please say hi to lauren, to duda, and to me!",Saturday
4,2059397227,2009-06-06 16:51:06-07:00,NO_QUERY,xubean,nice weather for momos! thank god we're having momos!,Saturday
0,2250242958,2009-06-20 00:02:28-07:00,NO_QUERY,savannahperkins,how do i reply to peoples twitter things on my phone? godddd twitters so confusing,Saturday
0,1550755280,2009-04-18 07:10:13-07:00,NO_QUERY,unahealyfan,is still gutted she couldnt see diana sing last night! but bring on halmiton park in july!,Saturday
4,2057551667,2009-06-06 13:12:55-07:00,NO_QUERY,ConnieHoney,drinking some hot chocolate,Saturday
4,1678088709,2009-05-02 05:26:51-07:00,NO_QUERY,Marlonious,I like the way all my agents are making an effort on quality!,Saturday
0,1973929350,2009-05-30 12:06:30-07:00,NO_QUERY,winterone51,wishes there were some #aslym -type goodness in her city!!,Saturday
4,2060650527,2009-06-06 19:18:38-07:00,NO_QUERY,jaquetx,[http] - SOUZA COrinthians 2 x 0 Coritiba,Saturday
0,2254743444,2009-06-20 10:12:59-07:00,NO_QUERY,luellawitches,did three washings and cleaning the kitchen. nice day off,Saturday
4,2052343253,2009-06-06 00:24:50-07:00,NO_QUERY,ninetien,"heading to shangrila,let's burn some fat [http]",Saturday
0,2055503426,2009-06-06 09:26:11-07:00,NO_QUERY,MatteoScavo,HOLY CROW!!...who knew that a TTC employee would sexually assault someone on the TTC...people these days,Saturday
4,2061507059,2009-06-06 21:00:53-07:00,NO_QUERY,beautyandbedlam,@user love your wife - met her at Blissdom....she gave you a shout out.,Saturday
4,1973743664,2009-05-30 11:44:55-07:00,NO_QUERY,TanveerNaseer,Want to say thank you and welcome to the many great people now in my stream. Need to update my Tweetdeck now to get conversing with you.,Saturday
0,2261914476,2009-06-20 21:33:51-07:00,NO_QUERY,mr_billiam,"#reasonsihatewinter my nose runs all the time, whether I'm sick or not",Saturday
0,2053705446,2009-06-06 05:26:55-07:00,NO_QUERY,MagicMarek,Can't wait to play BFH!!! I'm dying of hunger for BFH!!! And it's still down,Saturday
4,2062593031,2009-06-06 23:41:29-07:00,NO_QUERY,mzungubeck,@user cause im coughing,Saturday
4,2058027312,2009-06-06 14:07:22-07:00,NO_QUERY,eslikinslautner,i want posole...yum,Saturday
0,2261324098,2009-06-20 20:36:47-07:00,NO_QUERY,Minnmess,Watching Travis-Live in Glasgow and then headed to bed. For 6 hours or less,Saturday
0,1970778508,2009-05-30 05:10:41-07:00,NO_QUERY,hellodello,straightening my hair in this heat is killing me. today sucks. i need to get out of this house or i may lose my mind,Saturday
4,1974942467,2009-05-30 14:07:17-07:00,NO_QUERY,MatthewCWhite,Is watching UP with @user and @user Super Excited!!,Saturday
0,1680264889,2009-05-02 11:16:57-07:00,NO_QUERY,brightiiC,@user I want to go ! ! !,Saturday
0,2058996997,2009-06-06 16:02:34-07:00,NO_QUERY,OINKOINKLOVE,"I'm sorry if i was super worried, concern and cared so much. I didn't know you left your fone, I know its my fault.",Saturday
4,2056280481,2009-06-06 10:51:27-07:00,NO_QUERY,lalithsuresh,"A Puma t-shirt for Rs 150? @ Spencer's plaza, Chennai only.",Saturday
0,2052338549,2009-06-06 00:23:52-07:00,NO_QUERY,dubbcee,@user No winning but always fun. The drunk Irishman came and sat with us and made no sense...we politely made him go away and...,Saturday
4,1972162363,2009-05-30 08:41:17-07:00,NO_QUERY,Chicarita6680,I love lazy Saturday mornings,Saturday
4,1978054332,2009-05-30 22:19:36-07:00,NO_QUERY,NiNAAA__x3,Going home ah. Tonight !,Saturday
0,1969615823,2009-05-30 00:37:15-07:00,NO_QUERY,itszacefron,"im not zac, PLEASE ADD again @user!! His account @user was hacked ! tell everyone to add him again please! god bless you!",Saturday
4,2062251754,2009-06-06 22:43:12-07:00,NO_QUERY,renz15renz,due and girls come and see my facebook ... renz.toribio@user.com ..,Saturday
0,1973646486,2009-05-30 11:33:28-07:00,NO_QUERY,ashaazaaa,a part of me was hoping Hollie Steel would cry again.. i'm evil,Saturday
0,2057184660,2009-06-06 12:31:49-07:00,NO_QUERY,raptattention,No Tony Hawk skate board for me Oh well..it might have helped had i read the directions a little closer...lol,Saturday
4,2056501468,2009-06-06 11:15:36-07:00,NO_QUERY,hotjez68,Chilling out with his second vodka and coke and reading an ebook on my Sony reader. Great combo,Saturday
4,2060819265,2009-06-06 19:38:21-07:00,NO_QUERY,drjudyblando,#joy ~ Doesn't 'supercalifragilisticexpialidocious' just make you smile.,Saturday
4,1977926408,2009-05-30 22:01:24-07:00,NO_QUERY,gladthinking,"anyways, be happy everyone-philosophy!",Saturday
0,1974849421,2009-05-30 13:56:59-07:00,NO_QUERY,heavyheartthat,Sooooo gutted that Aidan didn't win!!! I've never been so upset in my life!! Soo gutted xx,Saturday
4,2061365128,2009-06-06 20:42:59-07:00,NO_QUERY,Meilowski,lol black dont crack and white u gotta light right...ha...snl is funny...NOT..yea it is tho,Saturday
4,1972971013,2009-05-30 10:13:52-07:00,NO_QUERY,CallMe_Goddess,"Current Track: Dead End Countdown by The New Cities via @user I love this song If you haven't heard it, check it out!",Saturday
4,1970596719,2009-05-30 04:30:07-07:00,NO_QUERY,EmmaFranzen,@user you can sun too! It's a lovely weather! You can listen to your ipod while doing it,Saturday
4,1975136434,2009-05-30 14:31:22-07:00,NO_QUERY,PaazG,I see iCarly,Saturday
0,2261329540,2009-06-20 20:37:18-07:00,NO_QUERY,marialovesjb9,@user oh em gee. Can I cry? I'm crying! I wiiiish I was there I love NILEY and before the storm!,Saturday
0,1971568908,2009-05-30 07:24:04-07:00,NO_QUERY,Galiiit,@user aw man I am jealous. can't believe I missed the ~last Sydney show :| i will never forgive myself,Saturday
4,1556093366,2009-04-18 21:37:27-07:00,NO_QUERY,mystnightclub,The Ikki twins from double shot at love are hosting at myst tonight! Text for guestlist free till 11 6023803141,Saturday
4,1970811728,2009-05-30 05:17:45-07:00,NO_QUERY,ktbenson,graduated,Saturday
4,1822650241,2009-05-16 20:04:05-07:00,NO_QUERY,MsLuxe,omg..I cant believe I watchd that Jonas show...hahh..but there was nothin else on...n that girl Maria was really pretty...lol...eww Jonas,Saturday
4,1970585587,2009-05-30 04:27:23-07:00,NO_QUERY,mooshud,@user yes it will be babe,Saturday
4,1971135358,2009-05-30 06:18:51-07:00,NO_QUERY,MarkOOakes,"@user Recovery day today. I'll spend my day focusing on those that make everything else worthwhile,... my family",Saturday
4,2057674221,2009-06-06 13:26:54-07:00,NO_QUERY,munkiefly,[http] - he is hot stuff what i would give to be loved by Trace Cyrus!,Saturday
0,2259643592,2009-06-20 17:55:40-07:00,NO_QUERY,chrisluvssixxam,@user my belly is not full and my nails look like shit...for shame lol,Saturday
4,1680992515,2009-05-02 12:58:08-07:00,NO_QUERY,jessica_lee,more friends are getting onto twitter. they + fam say my feed is soooo boring. HR this HR that. won't be offended if ya stopped following,Saturday
0,1552028065,2009-04-18 10:35:55-07:00,NO_QUERY,moxie_b,...beautiful weather...LONg day ahead..so much to do so little time,Saturday
4,2059714638,2009-06-06 17:29:26-07:00,NO_QUERY,aylanha,nice quiet weekend,Saturday
4,2060562393,2009-06-06 19:08:21-07:00,NO_QUERY,QMG,@user @user @user @user @user thanks for the travel recommendations! Added 2 the list,Saturday
4,2061805296,2009-06-06 21:39:21-07:00,NO_QUERY,JustA_Girl,@user there's 9 of them! They r pretty good and easy reading too.,Saturday
4,1974608964,2009-05-30 13:29:01-07:00,NO_QUERY,line5250,@user live a little...have a dog and a cold beer,Saturday
0,2256337301,2009-06-20 12:37:22-07:00,NO_QUERY,19_Clare_86,Chill'axin at home.....bk to the fun factory sunday night!! xx,Saturday
0,2259316030,2009-06-20 17:22:28-07:00,NO_QUERY,kelseyhopper,Just used the wind shield wipers to knock a spider off the wind shield. I fuckin hate spiders.,Saturday
0,1823441624,2009-05-16 21:59:04-07:00,NO_QUERY,thefreshkidlos,Chillin layinqq down watchinqq a movie can't sleep n i got work in the AM,Saturday
4,2053922655,2009-06-06 06:05:24-07:00,NO_QUERY,BiiGGi,&quot;there would'nd be a swineflu if we treated the pig's better!&quot;.. haha that was soo funny,Saturday
4,1970436338,2009-05-30 03:51:43-07:00,NO_QUERY,crushtor,"@user thanks mate, didn't know I was competing, but it makes me feel good inside",Saturday
4,2057785157,2009-06-06 13:39:23-07:00,NO_QUERY,elaboratedream,@user Yep! i am !,Saturday
0,1978008380,2009-05-30 22:12:58-07:00,NO_QUERY,StephenMCollins,Finally in the apt. It's lonely and empty inflating my bed getting ready for sleep time,Saturday
4,2058758675,2009-06-06 15:34:23-07:00,NO_QUERY,talkrubbish,@user I like that,Saturday
0,1551645362,2009-04-18 09:36:10-07:00,NO_QUERY,dannidinosawwrr,dyed her hair... not all the way black sadly just got a job at arbys,Saturday
0,2262158192,2009-06-20 21:59:35-07:00,NO_QUERY,sherabey,wishes bisa sekali &quot;blink&quot; bisa ke CN Tower liat stadioum Raptors ... [http],Saturday
0,1970789107,2009-05-30 05:12:59-07:00,NO_QUERY,aeris84,@user wish I could be at the party too,Saturday
4,2053537281,2009-06-06 04:54:18-07:00,NO_QUERY,platinumpanties,I am off to snuggle under the covers........love to all my tweeps â¥ and I'll be back tomorrow...send me a private msg if you want me,Saturday
0,1555895840,2009-04-18 21:00:36-07:00,NO_QUERY,osora,man i'm so sad right now. can i get a few more hours of live mixing? #asot400,Saturday
0,2054991361,2009-06-06 08:29:19-07:00,NO_QUERY,GodFirst08,"@user then it's just unstoppable. Twitter cannot even stop us! Okay, they probably could for a little while.",Saturday
0,2061948883,2009-06-06 21:58:58-07:00,NO_QUERY,AshleySuperfly,"I know its 12AM and H.I. aired like 4 hours ago but OMG - I thought it'd make sense for the person that died to die, but didn't expect it",Saturday
4,1677207381,2009-05-02 00:56:41-07:00,NO_QUERY,scifiartist,"@user Thanks for following and for the kind words about my artwork, the Anakin Skywalker painting is one of my favourites too",Saturday
4,2055433954,2009-06-06 09:18:31-07:00,NO_QUERY,aislynngrey,@user Really good. Getting things done. Slowly. Baking again.,Saturday
4,1677076275,2009-05-02 00:21:23-07:00,NO_QUERY,mokujen,"@user yeah, welcome home bill! Ps: looking forward to seeing you in Nottingham in July",Saturday
4,1752918668,2009-05-09 23:26:41-07:00,NO_QUERY,JennyandTiffOTR,"@user LOL...oh, man, can I un-twit something? haha! I mean my lean mean fighting machine. I sooo can't believe you called me out!",Saturday
0,1977834891,2009-05-30 21:49:03-07:00,NO_QUERY,somemandy,@user first you have coffeeTU and then (possibly) sushiTU... I'm so jealous... *sniff*,Saturday
0,2251685063,2009-06-20 04:16:23-07:00,NO_QUERY,Viki_T,@user No problem Wifey... Just wish I was with you. Damn my lack of money!! @user,Saturday
0,1978251141,2009-05-30 22:49:54-07:00,NO_QUERY,OriginalGata,@user dammit..I'm going to miss it,Saturday
4,1974759510,2009-05-30 13:47:20-07:00,NO_QUERY,peaceluvnemily,@user that would be me and my bff who just came to say hi. haha,Saturday
0,1970964874,2009-05-30 05:48:31-07:00,NO_QUERY,bbd_russ,"Work now busy as, never going to leave this place thanks for tweets of support @user although cut this pescetarian rubbish!",Saturday
0,1555790214,2009-04-18 20:42:04-07:00,NO_QUERY,NastySteve,Fuuuuuck! Chuck got knocked out again.jesus I hope he retires now,Saturday
4,2061525993,2009-06-06 21:03:12-07:00,NO_QUERY,crvenk,@user What is Blackberry Bold or is it Blackberry Old?,Saturday
4,1971133917,2009-05-30 06:18:35-07:00,NO_QUERY,brewster_d,Just been up the empire state building. One of the best experiences I've ever had in my life. Bloody amazing,Saturday
0,1977346001,2009-05-30 20:45:41-07:00,NO_QUERY,Joshuawhalen,I need some followers.,Saturday
0,2056876238,2009-06-06 11:57:43-07:00,NO_QUERY,mattpicasso,At Cinci zoo with Pam. Cat House should be renamed Sad Cat House. All of them made this face,Saturday
4,2060667304,2009-06-06 19:20:36-07:00,NO_QUERY,Juls_W,attempting to install the firms sims game on my laptop,Saturday
0,1685191097,2009-05-02 23:23:38-07:00,NO_QUERY,just_reva,Me and @user havin a Movie Marathon here. @user leaving for home tonight But it has been a wonderful weekend! YAY!!!,Saturday
4,1677686280,2009-05-02 03:26:02-07:00,NO_QUERY,sandrasrockinit,@user you probably know this already...but that was a joke,Saturday
0,1553299058,2009-04-18 13:53:49-07:00,NO_QUERY,shazyck,Has decided against the tattoo as I promised the agency I haven't made any changes. Does a new nose count?,Saturday
4,2057728084,2009-06-06 13:33:00-07:00,NO_QUERY,beccajonas,145 people in @user 's chat,Saturday
0,1677940021,2009-05-02 04:46:35-07:00,NO_QUERY,mustntgrumble,"@user 9, but with his difficulties, he is much more vulnerable physically &amp; emotionally",Saturday
4,1823993463,2009-05-16 23:40:18-07:00,NO_QUERY,sweetthaang19,Truthfulness is the foundation of all human virtues.,Saturday
0,2257794047,2009-06-20 14:54:17-07:00,NO_QUERY,sophielockley,Matt was allowed a McDonalds. I wasnt. So unfair! All I had was yoghart!,Saturday
4,2053944788,2009-06-06 06:09:00-07:00,NO_QUERY,irisvarsi,Today planning to watch movies and going to the city with my bestfriend Mirjam,Saturday
4,2059998997,2009-06-06 18:03:38-07:00,NO_QUERY,ComplicatedMama,@user priceless!!!,Saturday
0,2057171106,2009-06-06 12:30:20-07:00,NO_QUERY,felicityjade,kam sucks! i have a huge bruise thanks to him,Saturday
0,2052218855,2009-06-06 00:01:24-07:00,NO_QUERY,chantellmarie,"@user LMAO. Sometimes those dairy products really pick fights w/ my stomach... Sadly, I can't end my love affair w/ dairy",Saturday
4,1973263478,2009-05-30 10:48:39-07:00,NO_QUERY,caty118,@user you are ruining summer by being sick. hope you feel better,Saturday
4,2053434841,2009-06-06 04:32:36-07:00,NO_QUERY,jennimoon,enjoying some quality &quot;me&quot; time,Saturday
4,1977476252,2009-05-30 21:03:10-07:00,NO_QUERY,Decinces,@user and you too i drugged the chocolate i put out for the zipper-rompa-roos. so you don't have to worry about them tonight ;),Saturday
0,2061991760,2009-06-06 22:04:37-07:00,NO_QUERY,egoins22,Hey @user not fair drakes not there (treysongz live &gt; [http],Saturday
0,2261121803,2009-06-20 20:17:47-07:00,NO_QUERY,DEAHHNAH,@user jaja i know siempre me decia abusor.i gues she took one of my intense shits for reals lo k me pasa x ser intensa uhh jaja,Saturday
4,2059050440,2009-06-06 16:08:53-07:00,NO_QUERY,ThaBusDriva,@user Nice Pic!!! Very Nice Pic!!! If I was ballin I would buy!!,Saturday
4,1752619888,2009-05-09 22:26:56-07:00,NO_QUERY,meilindasetio,happy mother's day to all the mothers in the world.,Saturday
4,1975106552,2009-05-30 14:27:41-07:00,NO_QUERY,xx3GEM,"Diversity &lt;333 we all had a bet.. i won saying them simon, amanda, piers (Y) thumbs up !! &lt;3 xxx",Saturday
4,2057012021,2009-06-06 12:12:26-07:00,NO_QUERY,kmjohnson14,Hanging out with Carson and Taylor!,Saturday
0,1972470453,2009-05-30 09:17:12-07:00,NO_QUERY,ratusyura,"@user tu la, nak kumpul org pun cam payah.patut tday but last minit i plak pening so cancel. just go la tmrw lemme knw how it goes",Saturday
0,1977932194,2009-05-30 22:02:11-07:00,NO_QUERY,BrookeOToole,Cake pops finally done. Sick husband asleep in the middle of the bed. A night on the couch for me.,Saturday
4,2062275585,2009-06-06 22:47:02-07:00,NO_QUERY,arttherapy2heal,"And to those who will b up &amp; on like six hours, I will be back and twittering at church on IPod so it will be slow to respond",Saturday
0,2056497840,2009-06-06 11:15:13-07:00,NO_QUERY,apache_rose,"@user done the Germany trip at school, but they only did it every other year and I couldn't",Saturday
0,2055710891,2009-06-06 09:48:59-07:00,NO_QUERY,lauramichelin,@user i'm just wondering if you guys will ever have a meet and greet in brazil?? we deserve it as much as argentina!,Saturday
4,2058248116,2009-06-06 14:33:42-07:00,NO_QUERY,BonnieLowe,"@user I enjoyed that flick, too. Wish J-Lo would do more movies.",Saturday
4,1976820962,2009-05-30 19:10:46-07:00,NO_QUERY,LovedSince88,"o, had a grt day at work; worked my first prom (idk why prom is so late) and booked a wedding go me!",Saturday
0,2253115909,2009-06-20 07:36:49-07:00,NO_QUERY,rbeardwood,Raining - no cricket today,Saturday
4,1977941376,2009-05-30 22:03:28-07:00,NO_QUERY,davar,nothing like a rainy un-productive saturday. wifey made up for it with some fantastic food,Saturday
4,1970964700,2009-05-30 05:48:29-07:00,NO_QUERY,Boy_Kill_Boy,"hmm.... shit goes wrong so im the one who puts it all right for people, i can live with that",Saturday
4,1971230910,2009-05-30 06:34:34-07:00,NO_QUERY,Katerrss,Had an awsome time at Tiger Tiger thursday night I fell asleep on the beach yesterday and now im sun burnt lol,Saturday
0,1970888422,2009-05-30 05:33:24-07:00,NO_QUERY,AnneMariePH,attending my hangover,Saturday
0,2062522879,2009-06-06 23:28:49-07:00,NO_QUERY,Licokitty,Watching Dan in Real Life one of my faves* many ppl don't like it.. I can relate in many ways &lt;3 -- about to feed the babies,Saturday
4,1969428826,2009-05-30 00:00:37-07:00,NO_QUERY,v_a_l_,@user It's good to hear. Never let yourself be bothered by all those high school dramas,Saturday
0,2061371844,2009-06-06 20:43:49-07:00,NO_QUERY,erinnncatherine,lame...txt me. ill be waiting. cant sleep.,Saturday
4,1978325287,2009-05-30 23:01:47-07:00,NO_QUERY,Sterling72,@user Damn right. Take a &quot;mental health&quot; day and just relax once in a while.,Saturday
